Date,Country,Sentiment
2023-01-13,China,0.89303013978113921
2024-02-24,Iraq,-1.13743917302575
2021-04-29,Russia,-1.647745383210296
2025-08-24,UAE,0.984609558961825
2024-04-01,Canada,0.055749205487383872
2021-09-08,UAE,1.2861460188698335
2024-01-20,UAE,0.77607629844051029
2024-03-31,UAE,0.66993703899316015
2022-05-01,Iraq,-3.8101440921848688
2024-01-05,Iraq,-5.1025381375317354
2024-03-28,Canada,-0.045801343802325985
2023-02-01,Russia,-1.7573991403975664
2023-10-09,Saudi Arabia,-1.1736701295825316
2024-03-08,Russia,-1.7029242801083544
2021-11-23,China,0.46235701458739675
2023-06-20,Canada,-0.4508423160250089
2023-03-09,Saudi Arabia,1.1766700547114817
2022-01-21,Canada,-0.59587616482977157
2025-10-12,Saudi Arabia,-1.64531946444059
2020-07-06,Russia,-1.9103279054755349
2024-07-19,Saudi Arabia,0.17166504973427987
2024-09-19,UAE,1.7061476301373026
2024-09-17,Saudi Arabia,0.89595412721763379
2023-02-16,Iraq,-1.5522009654670197
2024-07-03,Canada,-0.37429613607299439
2025-06-08,UAE,0.63896860087050977
2021-10-22,Saudi Arabia,0.13214295589746022
2023-04-16,Iraq,-3.1918773988297513
2024-12-14,UAE,1.4318467735093072
2021-07-26,USA,-1.0646606287802951
2024-08-15,China,1.1869867246409824
2025-07-13,Saudi Arabia,0.99027245531016461
2020-01-24,UAE,0.58223988285442363
2022-09-26,UAE,0.681505827645538
2020-10-11,Saudi Arabia,-0.084471828241227911
2023-06-12,USA,-0.71715122890265937
2021-05-21,Canada,-0.40143965277593036
2020-10-14,Saudi Arabia,0.061489567631699132
2022-09-02,Saudi Arabia,-0.0743224799021964
2024-09-27,Saudi Arabia,1.39064804605155
2023-03-15,Russia,-1.8251802422893488
2025-06-08,Canada,0.99741573758497593
2020-07-24,USA,-1.7397782059933844
2022-01-06,China,0.39616211497962422
2026-02-12,USA,-0.76188855599617034
2024-08-17,Canada,-0.5596395735388201
2024-03-23,UAE,1.7622045146573058
2022-07-31,UAE,0.19619391244176521
2021-12-21,USA,-1.1066023874102335
2020-09-17,Saudi Arabia,-0.40417983002782487
2024-12-07,Saudi Arabia,0.41038650298658913
2024-08-12,China,1.3424671992198514
2021-05-17,Russia,-1.5981938564919684
2020-04-02,UAE,-0.53517896292219624
2020-06-19,Saudi Arabia,-1.1518194624404792
2026-03-28,Iraq,-3.1552396058073615
2025-07-04,Canada,-0.12064750050550631
2022-11-08,China,0.97308825318906089
2024-05-07,Canada,-0.52402378479361522
2021-11-04,China,0.49339307265205889
2021-06-24,China,0.544387288288292
2024-07-01,UAE,1.9391757932644091
2024-06-23,Saudi Arabia,-1.7682052019367902
2025-12-14,Russia,-2.2270234963543718
2025-08-15,USA,-0.86866606404660085
2020-10-02,Russia,-1.972335977214583
2021-12-12,Russia,-1.4071558214020281
2021-03-20,UAE,-0.88246149414922048
2021-08-20,Canada,-0.33415562432622875
2024-06-04,USA,-1.0711265547299387
2021-08-24,USA,-1.1739254825076486
2023-07-03,UAE,0.59573383454915241
2023-01-08,Iraq,-1.9352546357919007
2024-05-11,Russia,-2.2559511172016786
2022-04-29,Canada,0.24660519228406769
2020-06-27,Canada,-0.941657638026997
2024-11-10,Saudi Arabia,0.58506001789078055
2022-08-31,Iraq,-3.1003123606442475
2020-07-01,Iraq,-2.3306382299297885
2022-10-12,UAE,1.4341541215070295
2022-01-29,Saudi Arabia,0.41132397104118412
2021-11-15,UAE,1.767855447258351
2020-05-21,USA,-1.4884406992342729
2021-01-26,Iraq,-2.1996169624420423
2024-12-31,Canada,-0.3637580983030041
2025-08-29,Canada,-0.44214712294021236
2020-02-28,China,-1.894534057538964
2024-01-16,Canada,-0.55332774801323015
2025-05-10,Saudi Arabia,-0.035089945768981876
2024-03-04,Canada,-0.11993398525627783
2020-10-17,Canada,-0.59139434034844662
2021-02-06,Iraq,-2.9966079235204308
2024-02-28,Saudi Arabia,0.93075937110633467
2022-04-06,China,0.0014503546816512494
2025-10-11,USA,-0.82182409603087025
2022-10-20,Iraq,-1.731256857978021
2022-09-05,UAE,0.79665772300966486
2020-04-22,UAE,0.15506270053392149
2020-03-09,China,-1.5512319946145623
2020-08-07,Saudi Arabia,-2.345489060298664
2021-08-31,Canada,-0.27480855744097904
2024-04-03,USA,-0.800457813031875
2024-04-09,Russia,-2.2467029506611169
2025-12-15,Canada,-0.012861862601494923
2020-01-19,Russia,-1.3877864615372457
2025-12-17,Russia,-1.5928438600037775
2026-03-04,Russia,-2.1929039899254454
2025-02-23,Iraq,-2.4408003425012388
2024-11-27,Iraq,-1.4062466092525432
2026-03-25,Saudi Arabia,-1.4774591962217893
2020-11-17,China,0.23861271923341973
2023-03-06,Canada,-0.054114302981379522
2020-09-27,Iraq,-2.5324399314215054
2020-09-28,UAE,0.16356953734450852
2020-02-03,USA,-0.564409251682215
2025-01-10,Saudi Arabia,0.68159262393355013
2025-08-27,USA,-1.0711900952596469
2021-06-20,UAE,0.87430803186056427
2025-12-10,USA,-0.70515124851691025
2024-01-26,USA,-1.2417772608240751
2024-10-07,USA,-1.1437699369463503
2025-08-05,Canada,-0.16413507529952798
2023-10-26,Canada,-0.37401779118186468
2021-12-12,Iraq,-1.8547803876255822
2021-01-06,Iraq,-3.0413711358141771
2020-04-18,UAE,-0.94251640293498018
2021-11-29,USA,-0.98823454320397952
2025-02-04,UAE,2.6038935866727653
2023-01-13,Canada,-0.4995109594242918
2025-09-19,Russia,-2.0918269483577534
2024-04-24,Russia,-2.1283826678233626
2021-01-21,China,-0.11158261048939974
2021-04-08,Iraq,-2.2248001447698837
2021-10-20,Saudi Arabia,0.24879957831880289
2023-02-21,China,1.1616070600639248
2022-02-24,Canada,-0.33324456996611235
2023-02-01,Saudi Arabia,0.54184550156107547
2023-10-08,China,1.4742782479286569
2022-04-11,Saudi Arabia,0.38755168992183348
2025-04-30,Russia,-1.5474389038167051
2020-04-13,USA,-1.7281239225933795
2024-11-25,Saudi Arabia,0.95858810986911713
2022-04-26,Saudi Arabia,0.19978253332239101
2025-02-08,UAE,1.4109767351776368
2025-09-20,Russia,-2.494185711575017
2024-08-01,UAE,0.99343153735412026
2022-03-29,UAE,2.1391724163525105
2020-09-29,Russia,-2.0062142128020861
2021-02-11,China,0.10948971048885477
2021-02-16,UAE,0.029096883100456123
2020-07-30,China,0.092984453036114856
2025-08-06,China,0.56324089516033116
2023-02-09,Iraq,-1.248063777059484
2021-08-20,UAE,-0.38596446114072697
2024-08-23,Saudi Arabia,0.76752502634867414
2023-02-01,China,0.83378671357251477
2024-03-07,USA,-0.78993327526353163
2025-07-22,Iraq,-1.9360276967955605
2023-10-04,UAE,1.3152803503420123
2025-02-12,Iraq,-1.4808186244875856
2023-12-31,Iraq,-3.2049530851795094
2020-06-23,Saudi Arabia,-1.3543866662876252
2024-05-15,Iraq,-1.4814895113355229
2022-07-12,China,0.47113386543490227
2021-09-21,UAE,1.196198434040284
2024-07-18,Iraq,-0.96831811266888268
2022-06-22,Canada,-0.026654615672181643
2021-01-14,Russia,-1.6545586708976485
2025-01-07,Canada,-0.28813483460101974
2026-04-20,UAE,0.0015539148303627126
2022-12-08,Saudi Arabia,2.074387789627802
2024-01-29,Iraq,-3.5165508418127267
2022-03-19,UAE,-0.40533632921834578
2025-03-15,Russia,-2.033521682878491
2023-07-24,Canada,-0.35171265840937327
2022-11-10,Saudi Arabia,0.51382432227750818
2024-10-12,UAE,0.1628330791470064
2020-01-04,Iraq,-4.12297887807959
2026-03-08,USA,-1.6285300330905959
2023-01-06,Canada,-0.34077743442648928
2024-05-16,China,1.3598361677400586
2025-07-05,UAE,-0.52065713457201912
2021-04-19,Russia,-1.9181638498711231
2020-05-09,China,-0.34098383420736744
2024-07-14,Russia,-2.0860374747793156
2026-04-13,Russia,-1.2864757896194383
2024-04-01,USA,-0.955785545952458
2020-07-31,USA,-1.8263380035566465
2022-03-19,China,-0.68890020711300948
2022-12-17,Russia,-2.0807230890466628
2022-05-11,Russia,-2.0218679489159861
2020-01-03,Saudi Arabia,-1.9083183882184027
2021-10-05,Russia,-1.2372760607365756
2020-10-24,UAE,0.49171837705889909
2026-03-14,Russia,-2.6834316252561443
2024-05-16,Saudi Arabia,0.69002425232615572
2022-07-06,Iraq,-2.28961201275877
2021-02-05,Iraq,-2.8015880405732796
2021-04-24,China,0.51882421468911166
2025-10-27,UAE,2.496302433002513
2025-01-20,Iraq,-1.2587709674584411
2021-02-17,USA,-1.2624766696455831
2021-01-19,USA,-1.0495313237935766
2025-06-12,China,1.1908732253206336
2026-04-30,Iraq,-0.86183570530394016
2020-01-18,USA,-1.4498936154749094
2024-12-26,Saudi Arabia,0.30443403900898169
2022-07-19,China,0.72527288077434271
2020-03-21,UAE,-1.3148150542585815
2020-10-20,Russia,-1.8708383859688618
2025-07-16,UAE,0.69611733298060885
2021-08-07,Iraq,-3.1888337735550865
2020-05-07,China,-0.48418074672589761
2026-01-22,Russia,-1.4316370217361138
2024-07-09,USA,-0.71581246655666875
2023-03-18,Russia,-2.4353024571084108
2022-01-24,USA,-1.2128509175160649
2024-09-10,USA,-0.78325377265193208
2025-01-16,Iraq,-0.87684753675449045
2024-02-04,Saudi Arabia,-0.51361017954370614
2022-01-06,Canada,-0.63480199411884353
2025-12-08,Saudi Arabia,1.1690408792184206
2022-07-29,Russia,-2.43509534163684
2023-08-20,Iraq,-1.7643623143716149
2023-06-05,UAE,0.84615760118132921
2025-07-12,UAE,0.14110023430648377
2022-07-08,Iraq,-1.7124470859680392
2023-01-20,Iraq,-2.2651213205960445
2025-10-22,Saudi Arabia,1.6349554745649937
2025-04-08,China,0.69708387787510051
2025-01-24,UAE,1.3527437608604793
2023-05-01,UAE,1.8051049977119542
2023-11-20,USA,-0.48419048132226672
2023-10-08,Iraq,-1.9162098721915033
2025-02-25,USA,-0.65867223533172348
2020-09-05,Canada,-0.90869859002156872
2024-05-10,USA,-0.75561264245748549
2020-01-28,Canada,-1.0285473120211386
2026-04-17,UAE,-2.2623944660749076
2021-01-16,Russia,-1.5119836392799768
2022-03-10,Russia,-2.678824618045434
2024-07-01,Saudi Arabia,0.68612633671514922
2026-02-10,Iraq,-1.9312617162189225
2023-07-24,USA,-0.63959240672959228
2020-12-20,UAE,1.2401927260506518
2022-11-14,UAE,1.9934825677636456
2024-01-17,USA,-0.91674165180281986
2021-06-08,UAE,1.2660849257974875
2021-12-22,Iraq,-2.4557214346682708
2026-03-12,Canada,0.052235755931929959
2020-06-25,Canada,-0.75359568515376363
2026-03-20,China,1.2170789429831412
2026-01-15,Russia,-1.9536432279190248
2022-06-25,UAE,0.60766995577010208
2022-06-04,China,-0.028373390013623188
2025-11-30,USA,-1.2731399268308075
2025-12-03,UAE,-0.15387624869326644
2024-03-30,Russia,-3.0944528960690749
2021-06-07,UAE,0.21543302724951702
2023-02-02,China,1.136029919933903
2020-04-16,Canada,-1.1399453179184766
2021-06-15,China,0.29057225432548794
2022-06-04,Saudi Arabia,0.69142008882523009
2022-01-02,Saudi Arabia,-0.36157684890945396
2020-06-07,Saudi Arabia,-1.1886295873621902
2021-08-27,Saudi Arabia,0.236013084482675
2022-05-16,USA,-1.144662693826334
2024-06-08,China,1.8912059417107989
2022-07-30,Iraq,-2.9025664463632967
2021-11-27,Iraq,-2.7765095769167782
2026-01-10,UAE,-0.32980530295531668
2023-03-12,Saudi Arabia,1.125011419214669
2025-12-24,Canada,-0.28451461013694995
2022-12-09,Russia,-1.9641363406678967
2024-04-02,Saudi Arabia,0.59370989707408639
2026-02-09,Russia,-2.1595315185692274
2024-06-25,China,1.1887882403371917
2022-08-20,China,0.25795213106554782
2025-08-12,Saudi Arabia,0.77769968725479544
2020-12-20,Russia,-1.5452379172125943
2023-09-21,Iraq,-1.0621953084132256
2021-11-23,UAE,1.8513872362346451
2023-10-19,UAE,1.7439216900956946
2022-02-18,Iraq,-1.2274728384804854
2024-11-13,Iraq,-1.5432388543849027
2021-07-04,Iraq,-2.1856045233550514
2021-09-25,China,0.38219484008839383
2024-04-29,Iraq,-1.6860961568164787
2023-05-31,Iraq,-1.2854390678888723
2022-10-22,UAE,0.80719227089428
2023-12-02,China,1.3269332617023475
2026-04-18,USA,-1.1460562627758255
2025-12-27,USA,-1.2145798152510865
2025-08-29,China,1.4945354978044683
2024-06-27,Iraq,-2.1663534367325621
2026-02-14,Russia,-2.591105532046527
2023-05-04,China,0.92066910223397957
2021-12-08,Iraq,-2.5641802753659877
2024-05-27,USA,-0.94449132596735386
2023-06-06,USA,-0.90789682124038862
2023-12-17,USA,-1.1111838442751483
2021-11-27,USA,-1.084685174866501
2020-04-08,Russia,-2.0102304361654784
2020-04-09,China,-0.89163747795980586
2026-03-23,Saudi Arabia,-2.6757052195079178
2026-03-26,Saudi Arabia,-1.2872623325763504
2025-04-04,China,-0.20071011976514352
2021-02-18,UAE,0.50108497468155366
2020-12-04,Canada,-0.835075101669833
2024-09-02,Canada,0.03924997841128039
2020-06-13,Saudi Arabia,-1.6029494640173891
2023-04-10,Saudi Arabia,0.27316658362073115
2021-01-09,UAE,0.63653889931753838
2025-11-25,Iraq,-1.0453581360798161
2023-10-03,UAE,1.8982113873974913
2020-10-23,Russia,-2.0969185384122326
2025-07-09,USA,-1.0662672209677997
2025-04-17,USA,-0.97635275641171693
2022-08-25,Russia,-2.3438598958784671
2023-05-21,USA,-0.9968672194158994
2025-09-18,UAE,1.368703445535304
2020-11-03,USA,-1.1681440075307645
2025-09-08,Canada,0.11899123070223921
2020-09-25,Iraq,-2.5849902032392706
2025-01-15,UAE,2.4051862209995951
2023-07-13,USA,-0.7540525302369494
2024-01-21,USA,-1.1178078859886378
2020-05-15,China,-0.671556983476355
2023-07-30,USA,-0.7504300851585084
2020-09-16,Russia,-1.5348334504437879
2024-08-12,UAE,1.7143851085068649
2022-11-04,USA,-0.85811169772427665
2023-10-19,Russia,-1.8855153043835697
2023-01-14,China,0.58667068763726
2023-06-17,Russia,-1.7675340997322724
2020-05-06,UAE,-1.043720198002702
2026-01-14,Iraq,-3.3742614935996151
2024-05-09,China,1.4559643646629112
2021-01-10,UAE,0.13469236899101944
2026-04-26,UAE,1.0769077668851026
2024-04-21,Russia,-1.9501025000978174
2021-10-23,Iraq,-2.4219290821707644
2022-11-15,Canada,-0.32849833058862066
2025-05-26,China,1.5662889904704282
2020-01-16,China,0.34021634742762086
2021-12-11,Russia,-1.2276613517392052
2021-03-28,Iraq,-2.4584304352650781
2023-06-08,Iraq,-0.90169500616771336
2020-09-05,Saudi Arabia,-0.80114084372843108
2025-11-02,UAE,0.86953480629271218
2025-04-18,Iraq,-0.78172325290059186
2024-05-08,USA,-0.88423385253335918
2026-04-02,Saudi Arabia,-1.8080928551781414
2025-04-02,USA,-0.95683795549858575
2022-06-25,USA,-1.5187222164035441
2022-06-28,UAE,1.5829018500167198
2020-07-04,Russia,-1.7152748997074767
2020-03-09,Saudi Arabia,-3.7293971869455933
2025-12-13,China,0.81577835643279717
2023-05-15,Russia,-1.6097976614608296
2024-09-04,China,1.6132732236415619
2022-01-08,China,0.12228767818286357
2020-06-03,UAE,-0.061383208525319782
2025-11-20,USA,-0.74561584759515642
2024-12-05,China,1.4073695571234082
2023-06-17,China,0.92669048581683489
2021-07-04,Canada,-1.1929284080560139
2021-09-22,Canada,0.012140105695777925
2025-09-06,Russia,-1.5582862829354267
2020-07-07,Saudi Arabia,-1.0971328432685763
2023-11-17,USA,-0.68087708867584662
2022-12-04,Russia,-2.0255836091222656
2021-09-08,China,0.35466841965757862
2023-05-06,China,1.0930220462710336
2020-10-08,UAE,0.52932295744855418
2025-05-27,Iraq,-1.1866731030233062
2021-08-13,China,-0.42326848254548433
2022-05-01,Russia,-2.5116347267059971
2024-08-18,Saudi Arabia,0.77849351880515194
2025-11-17,Canada,0.26344384784750946
2022-04-13,Canada,-0.18235271177310772
2021-11-22,Saudi Arabia,0.618792090283488
2022-09-19,UAE,1.1227387538332148
2025-10-25,USA,-1.0118030728784047
2024-09-13,Iraq,-1.2585947505783865
2025-06-10,Canada,-0.40089505146035054
2022-08-17,China,0.5469763076337586
2025-01-02,Saudi Arabia,0.58273188587069358
2021-09-10,Iraq,-2.92218519099488
2024-10-13,China,1.4305366161302608
2023-11-06,Russia,-2.156473181043014
2021-03-23,China,0.40084008288998557
2024-12-11,Canada,-0.34322355639467284
2022-04-10,UAE,1.5864886461111189
2020-04-10,Iraq,-2.1690471956812596
2020-04-05,Saudi Arabia,-2.592534982780959
2026-01-06,Russia,-1.4150215486019235
2024-05-13,UAE,2.1371533840652592
2022-12-22,Saudi Arabia,0.33652397910246445
2021-07-05,UAE,0.53150176827077611
2020-04-26,Canada,-1.5118204793936847
2023-12-02,USA,-1.1882217155361643
2022-06-25,China,0.77653039226722
2021-12-24,Saudi Arabia,0.1183863545518094
2025-03-27,Canada,-0.20906196917732031
2020-11-28,UAE,0.012027636403035965
2024-04-01,UAE,1.4715812053118817
2020-06-08,Canada,-0.99086945046115515
2024-12-19,Saudi Arabia,0.76167062211651015
2024-10-01,Canada,-0.023711174590591633
2025-02-15,Iraq,-0.99895538472877854
2026-03-14,Saudi Arabia,-1.7955996245048895
2022-08-23,China,0.48310550189008938
2023-03-12,Iraq,-2.0477456414302804
2023-02-17,Saudi Arabia,1.0306396369158426
2023-11-25,Russia,-2.593799788536447
2025-08-15,Canada,-0.5247348275542788
2021-09-10,Saudi Arabia,-0.0032972862608617974
2023-09-17,Saudi Arabia,0.67844192101616063
2021-03-12,Saudi Arabia,-0.777955391234538
2026-03-07,UAE,-2.2995241510099107
2020-08-13,Russia,-1.6874622896878189
2023-01-11,USA,-0.65349744554157341
2023-01-22,China,1.0916864611833792
2023-01-16,USA,-0.76517705837641548
2025-09-02,Saudi Arabia,0.48215297424332815
2025-12-22,Canada,0.12350665001860534
2022-03-11,Saudi Arabia,-1.3624297035445121
2022-08-17,UAE,1.5102213069530317
2022-03-16,China,0.16907311847922057
2022-03-13,UAE,2.2074086172299108
2022-01-09,China,0.024728957661981008
2020-08-26,Canada,-0.59595362633878246
2024-12-12,Saudi Arabia,1.4047470215144482
2020-08-11,UAE,0.012305947275299019
2022-07-05,UAE,0.615882551605422
2026-01-09,UAE,-1.0144986154295039
2022-02-14,Saudi Arabia,0.003908561739244712
2021-08-02,UAE,0.815444639653042
2020-07-16,China,-0.12533901209323728
2021-04-23,Saudi Arabia,-1.3263999797828967
2020-11-10,Saudi Arabia,-0.20997440068694551
2022-12-27,Iraq,-1.7139320486400542
2022-01-23,UAE,-1.4558425966918562
2025-10-18,Russia,-2.0078322842680136
2025-06-06,UAE,2.0988986538686611
2025-05-21,UAE,1.6198023631999798
2025-05-28,Canada,0.1358631559977527
2021-12-07,UAE,1.8989132809345186
2021-08-10,Canada,-0.37860538571115776
2020-10-02,USA,-1.6338044407203034
2022-11-29,USA,-0.96054331606802767
2020-12-19,Russia,-1.6217979613730198
2022-05-19,Iraq,-2.1131001110622893
2020-08-14,Russia,-1.652091305697944
2020-09-18,Canada,-0.57928792712073274
2021-02-22,Saudi Arabia,0.21030653527522797
2025-09-15,Canada,0.14430263522158648
2021-02-10,Canada,-0.623523152690702
2022-10-11,Canada,-0.011335861200704289
2021-10-12,Russia,-1.148314773973798
2026-02-17,Russia,-2.1306217277490922
2022-03-14,Canada,0.0080686602001083345
2025-05-29,Saudi Arabia,1.3843059138758367
2020-08-21,UAE,-0.67369206565442241
2025-03-07,Iraq,-1.1382289597095245
2023-06-29,USA,-0.57769935132119066
2022-05-12,Canada,0.071811502471227445
2021-08-24,Iraq,-2.67994827788978
2024-03-18,USA,-0.7329093904608146
2020-06-22,Saudi Arabia,-1.0956633220431877
2020-05-01,Canada,-1.4588277022640987
2025-09-13,China,1.2295826592275774
2020-08-05,USA,-1.3908417097972805
2021-01-21,Russia,-1.4697574859875882
2024-09-03,China,1.255413137238798
2020-07-29,Canada,-0.50539416533712278
2023-02-24,Canada,-0.38370584407157432
2021-12-08,UAE,2.3722741440569126
2025-11-29,Russia,-2.7791170439906083
2020-01-04,USA,-2.1876102828680017
2021-08-26,USA,-1.64458995305306
2021-11-17,Russia,-1.6582019413844042
2025-04-15,UAE,0.23776431651284041
2022-10-10,Saudi Arabia,0.50500842031255733
2021-09-03,USA,-1.6898928861208606
2023-02-24,Saudi Arabia,0.38902275827650912
2024-06-10,Canada,-0.0028846947055436332
2026-02-21,UAE,1.7205966626132405
2020-03-12,Canada,-0.97116190110261
2020-04-11,USA,-2.017554864370021
2023-12-18,Iraq,-2.6782830437244893
2026-03-22,Canada,-0.21900468680891957
2023-03-31,Saudi Arabia,0.35916015036298543
2025-10-21,Canada,0.14537458403779982
2022-03-09,Iraq,-2.7964399033066116
2022-03-05,Iraq,-1.2136442678758803
2023-07-15,Saudi Arabia,0.20848626397757278
2024-09-09,USA,-0.79571831602593412
2022-03-24,Saudi Arabia,-0.19024789550741214
2020-12-24,Canada,-0.54808734776818369
2021-03-12,Russia,-1.4161589846077296
2022-02-23,Iraq,-1.9394921201531945
2022-05-11,Saudi Arabia,0.74884340019879381
2021-12-17,USA,-1.1166356178490879
2026-03-14,Canada,-0.35185607750321679
2020-04-11,Canada,-1.0825170865179823
2021-09-24,Canada,-0.36976419975421343
2024-02-23,China,1.0955286161585858
2024-11-23,Canada,-0.51904108586778375
2022-04-02,UAE,1.239127781978653
2020-05-22,Russia,-1.8550054368186701
2024-10-19,Canada,-0.39829426651610539
2021-01-29,UAE,-0.82802048295807906
2021-05-25,Iraq,-3.8008612735502312
2023-04-27,China,0.76030433472723036
2020-03-11,Saudi Arabia,-2.2814911331077967
2020-03-11,China,-1.8012555168401854
2025-05-02,Iraq,-1.6237378420238062
2024-03-17,UAE,0.14649040969395744
2022-04-26,Iraq,-2.673490411811533
2020-10-11,China,0.3028300520723522
2026-01-15,China,1.0594412325661537
2021-09-21,Iraq,-2.5872637877374078
2025-10-20,Iraq,-1.1701430058798303
2023-03-18,Canada,-0.42054303808830451
2024-02-15,Canada,-0.26612713194133708
2024-02-11,Russia,-2.0209542563414997
2026-04-14,UAE,0.62911720856368358
2022-02-26,Russia,-2.8313134449647519
2024-01-01,USA,-0.97163190103924835
2020-12-18,Russia,-1.2692007727074905
2023-10-30,UAE,0.94912130028103747
2021-02-21,UAE,0.17236945209178625
2025-07-15,Canada,-0.16057617912614458
2022-02-12,Canada,-2.1901647620997178
2020-12-30,China,0.094150729194703325
2025-04-20,Russia,-1.7037530690028033
2025-09-24,Saudi Arabia,0.97095051772697449
2023-08-02,China,0.4491945452208943
2026-01-18,Iraq,-1.883065704744689
2026-01-14,Saudi Arabia,0.33407848122060896
2025-09-04,Iraq,-1.9331480866124044
2021-06-15,Saudi Arabia,-0.19526071280048002
2021-09-04,USA,-1.5880583928624135
2022-08-10,Canada,0.018838151332983583
2023-05-06,Russia,-2.415205059578629
2023-02-27,USA,-0.674159342621051
2023-02-24,China,1.2587100334240582
2020-12-28,Canada,-0.90363536840648218
2020-12-09,Saudi Arabia,-0.10703404822826447
2021-11-17,Saudi Arabia,0.53992978603444386
2023-01-07,Russia,-1.7905947447128761
2020-10-27,Canada,-0.16128890432225107
2024-02-20,China,1.0592622766783575
2020-02-15,Canada,-0.85698628415656553
2025-01-20,Canada,-0.18469367370317039
2022-08-01,Saudi Arabia,0.44514234885277193
2024-07-03,China,1.2457947225897588
2023-05-10,Canada,-0.28199733562268053
2021-05-31,USA,-1.0941923096910371
2022-05-12,Saudi Arabia,0.22743751203752041
2023-02-08,Russia,-1.6979390342237404
2022-04-16,UAE,1.5532257580924111
2021-07-30,China,-0.064105888745197348
2022-10-02,Russia,-2.4104821494162407
2021-07-01,USA,-1.2667454686772242
2022-01-13,Saudi Arabia,-0.25975150693225835
2020-11-09,Iraq,-3.719592422993343
2022-12-01,USA,-0.67100321774076976
2021-04-03,Canada,-1.0178440062160528
2024-04-06,Saudi Arabia,1.0693718035852249
2024-01-24,Saudi Arabia,0.19302446461212019
2024-12-20,USA,-0.89645268293730518
2024-10-06,Russia,-2.2298422274287888
2021-08-16,China,-0.069506072342557831
2021-08-23,Saudi Arabia,0.43462714748274961
2023-10-31,Saudi Arabia,-0.29554025248999283
2021-12-21,Russia,-1.2263080316059145
2020-06-30,Saudi Arabia,-0.73651294042968607
2021-02-24,Saudi Arabia,0.37205663186787552
2025-02-23,USA,-0.68347093086945077
2023-01-14,Saudi Arabia,0.2973062156594557
2025-01-31,Russia,-2.2287339577785423
2025-09-19,Iraq,-1.9901931277427378
2021-02-18,Russia,-1.5662519374071664
2022-09-08,Saudi Arabia,1.1338093472544448
2024-02-04,Canada,-0.70302592345702308
2024-10-18,USA,-0.85572469923807459
2025-11-27,Saudi Arabia,0.735965315972318
2022-04-15,UAE,1.2557825750956844
2024-05-28,Iraq,-1.4489601545628776
2024-05-29,USA,-1.0290470281642583
2020-01-20,UAE,0.84613388121468769
2024-08-01,Russia,-2.4330418937553366
2025-09-10,China,1.2043663059051137
2022-09-08,USA,-0.69620383434142652
2025-03-09,Iraq,-1.9821177851829723
2021-08-10,China,-0.31049622687277367
2023-04-22,USA,-1.0926654895268593
2023-09-25,Iraq,-2.0335676619809346
2024-05-24,Canada,-0.53312640933909672
2022-09-14,Canada,0.027549160095934062
2024-12-08,China,1.5162782677150852
2020-01-21,USA,-1.3617296958753671
2025-09-03,Russia,-1.1596756086933513
2021-09-30,Canada,0.26902443019205741
2020-02-01,Iraq,-3.1084874426649058
2022-04-09,Canada,-0.392342174945574
2024-09-30,Russia,-1.685903419689704
2022-03-10,UAE,2.2328383373797811
2026-02-11,Saudi Arabia,1.0844972918000828
2021-08-09,Russia,-1.6063668859570113
2022-02-23,UAE,0.51235395755575563
2022-11-24,USA,-0.89770484460175359
2025-07-30,USA,-1.1358549586298341
2024-03-20,China,1.2789718238474923
2026-03-07,Russia,-2.5185982569078873
2025-05-08,UAE,1.3480253567473397
2023-12-17,Russia,-2.0724477127919734
2023-12-30,Iraq,-3.0563039901696945
2026-01-19,China,0.94658938832754247
2023-08-06,China,-0.1010277795947241
2022-08-25,China,0.59784789088453272
2022-01-16,Saudi Arabia,1.0073112192396747
2020-11-08,Russia,-1.925002609611314
2024-02-10,Saudi Arabia,-0.45740953913498117
2023-12-04,Iraq,-2.6584224900523856
2025-06-13,Canada,-0.21796412593625977
2020-12-08,Russia,-1.0303030776435933
2025-03-25,Iraq,-1.3114060478961385
2025-06-05,Saudi Arabia,1.2742272490435755
2023-11-28,Russia,-1.9946162678790507
2021-12-03,Russia,-1.2449440479997587
2024-08-31,Russia,-2.5389268206987912
2024-06-16,Iraq,-1.7892378050790974
2021-01-07,China,-0.06517479646048531
2024-03-27,China,1.2379508777972217
2023-10-09,UAE,0.48165511656897192
2026-03-16,Saudi Arabia,-1.6815752512851903
2025-07-19,USA,-1.2799083306092787
2022-09-20,UAE,0.79335611057228639
2021-02-07,China,-0.050598053442321315
2022-08-31,USA,-0.98060472638263307
2020-11-05,UAE,1.1003047129107508
2020-04-20,USA,-1.6291553515603436
2025-10-13,USA,-0.454195212247963
2024-01-30,USA,-0.88788590845768556
2024-04-04,UAE,1.9227498589525305
2022-12-08,Canada,-0.20690053980797279
2023-05-13,China,1.0826953131832631
2022-01-01,China,0.96026517190208238
2021-03-27,China,0.11017054533803626
2021-12-22,Canada,-0.573499078449455
2023-12-22,China,0.80523194564400546
2022-04-19,UAE,1.7469049333018007
2021-05-14,Iraq,-2.3907868322578447
2020-07-23,USA,-1.7200059465939479
2024-07-21,USA,-0.6670146198281226
2021-11-02,Canada,-0.17281551994255615
2022-04-05,USA,-1.0718470379711749
2020-04-28,China,-0.446772452471453
2025-12-27,China,1.2106577286459448
2020-03-25,UAE,-0.85292346553463638
2023-10-20,Iraq,-3.4040651955356469
